location,landmark,state,country,lon_location,lat_location,type,ratings,total_reviews
Crystal Lodge,Bhimbetka Rock Shelters,Madhya Pradesh,India,73.606861,19.027048,hotel,4.1,830
Sunset Boutique,Bhimbetka Rock Shelters,Madhya Pradesh,India,73.606755,19.029143,hotel,3.7,3635
Golden Inn,Bhimbetka Rock Shelters,Madhya Pradesh,India,73.608249,19.027403,hotel,4.8,2243
Royal Manor,Bhimbetka Rock Shelters,Madhya Pradesh,India,73.60878,19.029505,hotel,4.5,876
Silver Haven,Bhimbetka Rock Shelters,Madhya Pradesh,India,73.609089,19.02642,hotel,4.5,1474
Solar Haven,Bhimbetka Rock Shelters,Madhya Pradesh,India,73.6075,19.028181,hotel,4.3,456
Aurora Lodge,Bhimbetka Rock Shelters,Madhya Pradesh,India,73.608266,19.028633,hotel,3.9,2574
Tranquil Manor,Bhimbetka Rock Shelters,Madhya Pradesh,India,73.607384,19.029468,hotel,4.7,1078
Whispering Resort,Bhimbetka Rock Shelters,Madhya Pradesh,India,73.608406,19.029987,hotel,4.2,2145
Grand Boutique,Bhimbetka Rock Shelters,Madhya Pradesh,India,73.605202,19.026467,hotel,4.3,4955
Prime Bar & Grill,Bhimbetka Rock Shelters,Madhya Pradesh,India,73.607601,19.026458,restaurant,3.9,544
Gourmet Spoon,Bhimbetka Rock Shelters,Madhya Pradesh,India,73.60624,19.027181,restaurant,4.2,186
Savory Oven,Bhimbetka Rock Shelters,Madhya Pradesh,India,73.60738,19.029375,restaurant,4.3,2958
Cozy Room,Bhimbetka Rock Shelters,Madhya Pradesh,India,73.606054,19.030239,restaurant,4.8,2472
Spicy Tavern,Bhimbetka Rock Shelters,Madhya Pradesh,India,73.60753,19.028949,restaurant,5.0,448
Gourmet Room,Bhimbetka Rock Shelters,Madhya Pradesh,India,73.606812,19.02807,restaurant,3.8,611
Gourmet Room,Bhimbetka Rock Shelters,Madhya Pradesh,India,73.609012,19.026711,restaurant,5.0,1778
Spicy Cafe,Bhimbetka Rock Shelters,Madhya Pradesh,India,73.608272,19.026987,restaurant,4.6,1470
Blue Diner,Bhimbetka Rock Shelters,Madhya Pradesh,India,73.607432,19.029866,restaurant,3.9,1145
Bella Steakhouse,Bhimbetka Rock Shelters,Madhya Pradesh,India,73.607656,19.029705,restaurant,4.9,1364
Blue Spoon,Bhimbetka Rock Shelters,Madhya Pradesh,India,73.607564,19.029799,restaurant,4.8,658
Bella Room,Bhimbetka Rock Shelters,Madhya Pradesh,India,73.60517,19.027307,restaurant,4.2,2863
Jahaz Mahal,Jahaz Mahal,Madhya Pradesh,India,73.124487,19.806219,place,4.9,407941
Whispering Spa,Jahaz Mahal,Madhya Pradesh,India,73.124165,19.805636,hotel,3.6,285
Sapphire Villa,Jahaz Mahal,Madhya Pradesh,India,73.123628,19.806518,hotel,3.6,2026
Crest Lodge,Jahaz Mahal,Madhya Pradesh,India,73.126195,19.806498,hotel,4.5,3359
Crest Inn,Jahaz Mahal,Madhya Pradesh,India,73.123569,19.804377,hotel,4.8,4716
Golden Chateau,Jahaz Mahal,Madhya Pradesh,India,73.125997,19.804979,hotel,3.7,1952
Silver Residences,Jahaz Mahal,Madhya Pradesh,India,73.122579,19.808203,hotel,4.6,4626
Ocean Residences,Jahaz Mahal,Madhya Pradesh,India,73.126157,19.805761,hotel,3.8,908
Lunar Boutique,Jahaz Mahal,Madhya Pradesh,India,73.126057,19.806897,hotel,4.7,3074
Crest Resort,Jahaz Mahal,Madhya Pradesh,India,73.124447,19.805501,hotel,4.3,209
Crystal Palace,Jahaz Mahal,Madhya Pradesh,India,73.125238,19.80764,hotel,3.9,396
Tranquil Villa,Jahaz Mahal,Madhya Pradesh,India,73.124559,19.805695,hotel,4.9,1253
Whispering Boutique,Jahaz Mahal,Madhya Pradesh,India,73.125188,19.806114,hotel,4.3,4277
Green Cantina,Jahaz Mahal,Madhya Pradesh,India,73.122987,19.804907,restaurant,4.3,1610
Signature Cantina,Jahaz Mahal,Madhya Pradesh,India,73.12494,19.80493,restaurant,4.3,631
Classic Cafe,Jahaz Mahal,Madhya Pradesh,India,73.126294,19.805961,restaurant,4.1,2257
Modern Oven,Jahaz Mahal,Madhya Pradesh,India,73.123431,19.807444,restaurant,4.1,1091
Mellow Bite,Jahaz Mahal,Madhya Pradesh,India,73.122978,19.805042,restaurant,5.0,2650
Savory Diner,Jahaz Mahal,Madhya Pradesh,India,73.126447,19.807559,restaurant,4.9,599
Vintage Lounge,Jahaz Mahal,Madhya Pradesh,India,73.126063,19.80429,restaurant,3.9,159
Red Spoon,Jahaz Mahal,Madhya Pradesh,India,73.124169,19.806475,restaurant,4.0,1633
Bella House,Jahaz Mahal,Madhya Pradesh,India,73.125129,19.806504,restaurant,4.1,1544
Prime Eatery,Jahaz Mahal,Madhya Pradesh,India,73.125155,19.805329,restaurant,4.6,2594
Classic Tavern,Jahaz Mahal,Madhya Pradesh,India,73.12278,19.807191,restaurant,4.7,556
Signature Room,Jahaz Mahal,Madhya Pradesh,India,73.125795,19.805943,restaurant,5.0,2397
Omkareshwar Temple,Omkareshwar Temple,Madhya Pradesh,India,74.257275,20.498225,place,4.7,264988
Oasis Spa,Omkareshwar Temple,Madhya Pradesh,India,74.259113,20.497253,hotel,4.5,523
Aurora Villa,Omkareshwar Temple,Madhya Pradesh,India,74.258124,20.496616,hotel,3.6,112
Emerald Manor,Omkareshwar Temple,Madhya Pradesh,India,74.25748,20.498263,hotel,4.2,4669
Sunset Spa,Omkareshwar Temple,Madhya Pradesh,India,74.255968,20.496297,hotel,4.3,3940
Sapphire Spa,Omkareshwar Temple,Madhya Pradesh,India,74.258121,20.499369,hotel,3.8,2414
Lunar Suites,Omkareshwar Temple,Madhya Pradesh,India,74.255844,20.497523,hotel,4.9,1162
Oasis Retreat,Omkareshwar Temple,Madhya Pradesh,India,74.25581,20.496738,hotel,4.2,1586
Pinnacle Spa,Omkareshwar Temple,Madhya Pradesh,India,74.257098,20.497234,hotel,4.0,1450
Whispering Haven,Omkareshwar Temple,Madhya Pradesh,India,74.259255,20.498859,hotel,4.8,1629
Diamond Haven,Omkareshwar Temple,Madhya Pradesh,India,74.255647,20.499968,hotel,4.0,385
Whispering Suites,Omkareshwar Temple,Madhya Pradesh,India,74.256184,20.497739,hotel,4.4,3345
Velvet Villa,Omkareshwar Temple,Madhya Pradesh,India,74.258121,20.498362,hotel,4.3,2539
Signature Eatery,Omkareshwar Temple,Madhya Pradesh,India,74.25598,20.499361,restaurant,4.4,2868
Vibrant Tavern,Omkareshwar Temple,Madhya Pradesh,India,74.257778,20.499763,restaurant,4.2,2110
Modern Fork,Omkareshwar Temple,Madhya Pradesh,India,74.258441,20.49747,restaurant,4.9,2410
Hidden Steakhouse,Omkareshwar Temple,Madhya Pradesh,India,74.258081,20.499115,restaurant,4.0,1444
Savory Cafe,Omkareshwar Temple,Madhya Pradesh,India,74.25624,20.498806,restaurant,5.0,1349
Green Lounge,Omkareshwar Temple,Madhya Pradesh,India,74.256516,20.49655,restaurant,4.5,1237
Prime House,Omkareshwar Temple,Madhya Pradesh,India,74.256921,20.500174,restaurant,4.4,329
Cozy Room,Omkareshwar Temple,Madhya Pradesh,India,74.257354,20.499272,restaurant,4.1,1746
Hidden Steakhouse,Omkareshwar Temple,Madhya Pradesh,India,74.25826,20.496539,restaurant,4.2,2993
Crispy Cafe,Omkareshwar Temple,Madhya Pradesh,India,74.256437,20.498774,restaurant,4.6,314
Vintage Diner,Omkareshwar Temple,Madhya Pradesh,India,74.255734,20.498467,restaurant,4.1,2640
Golden Cantina,Omkareshwar Temple,Madhya Pradesh,India,74.256603,20.498747,restaurant,4.1,925
Upper Lake Bhopal,Upper Lake Bhopal,Madhya Pradesh,India,73.685998,19.228272,place,4.6,363728
Lunar Plaza,Upper Lake Bhopal,Madhya Pradesh,India,73.684785,19.229933,hotel,4.8,2992
Solar Residences,Upper Lake Bhopal,Madhya Pradesh,India,73.685166,19.230112,hotel,4.2,3907
Velvet Spa,Upper Lake Bhopal,Madhya Pradesh,India,73.686279,19.229104,hotel,4.4,1207
Tranquil Resort,Upper Lake Bhopal,Madhya Pradesh,India,73.684079,19.228473,hotel,3.5,347
Whispering Villa,Upper Lake Bhopal,Madhya Pradesh,India,73.684387,19.227294,hotel,4.1,3509
Pearl Resort,Upper Lake Bhopal,Madhya Pradesh,India,73.686382,19.227853,hotel,4.0,2748
Lunar Chateau,Upper Lake Bhopal,Madhya Pradesh,India,73.686342,19.226703,hotel,4.6,450
Ocean Spa,Upper Lake Bhopal,Madhya Pradesh,India,73.686258,19.227862,hotel,4.5,214
Heritage Lodge,Upper Lake Bhopal,Madhya Pradesh,India,73.686653,19.226304,hotel,4.4,2992
Majestic Lodge,Upper Lake Bhopal,Madhya Pradesh,India,73.686057,19.228207,hotel,3.7,1529
Tranquil Lodge,Upper Lake Bhopal,Madhya Pradesh,India,73.685933,19.228966,hotel,4.8,4926
Heritage Spa,Upper Lake Bhopal,Madhya Pradesh,India,73.687832,19.227966,hotel,3.7,2536
Savory Bite,Upper Lake Bhopal,Madhya Pradesh,India,73.687262,19.227066,restaurant,3.9,559
Little Plate,Upper Lake Bhopal,Madhya Pradesh,India,73.686343,19.226893,restaurant,4.0,939
Hidden Oven,Upper Lake Bhopal,Madhya Pradesh,India,73.687456,19.227296,restaurant,4.1,1819
Signature Lounge,Upper Lake Bhopal,Madhya Pradesh,India,73.685851,19.228974,restaurant,4.4,921
Sweet Table,Upper Lake Bhopal,Madhya Pradesh,India,73.685001,19.229161,restaurant,4.8,1421
Savory Grill,Upper Lake Bhopal,Madhya Pradesh,India,73.686126,19.228201,restaurant,4.6,87
Vintage Cantina,Upper Lake Bhopal,Madhya Pradesh,India,73.685196,19.22886,restaurant,3.9,54
Prime Diner,Upper Lake Bhopal,Madhya Pradesh,India,73.685879,19.228182,restaurant,4.8,172
Signature Steakhouse,Upper Lake Bhopal,Madhya Pradesh,India,73.68782,19.227924,restaurant,4.5,2021
Blue Room,Upper Lake Bhopal,Madhya Pradesh,India,73.687367,19.230258,restaurant,4.5,2087
Sweet Plate,Upper Lake Bhopal,Madhya Pradesh,India,73.687328,19.227364,restaurant,4.4,747
Blue Room,Upper Lake Bhopal,Madhya Pradesh,India,73.685157,19.227193,restaurant,4.4,1053
Eiffel Tower,Eiffel Tower,Ile-de-France,France,5.394245,49.158599,place,4.6,497711
Sapphire Manor,Eiffel Tower,Ile-de-France,France,5.396201,49.160268,hotel,3.7,3068
Prestige Residences,Eiffel Tower,Ile-de-France,France,5.393549,49.158381,hotel,4.1,1794
Velvet Chateau,Eiffel Tower,Ile-de-France,France,5.393526,49.156641,hotel,3.6,553
Heritage Suites,Eiffel Tower,Ile-de-France,France,5.39489,49.157303,hotel,4.5,2537
Silver Manor,Eiffel Tower,Ile-de-France,France,5.395492,49.159964,hotel,4.1,689
Silver Palace,Eiffel Tower,Ile-de-France,France,5.392979,49.158115,hotel,4.5,1776
Emerald Resort,Eiffel Tower,Ile-de-France,France,5.394871,49.15928,hotel,4.7,3334
Pinnacle Boutique,Eiffel Tower,Ile-de-France,France,5.39295,49.160448,hotel,4.1,2542
Royal Palace,Eiffel Tower,Ile-de-France,France,5.393268,49.15892,hotel,4.0,2859
Crystal Hotel,Eiffel Tower,Ile-de-France,France,5.393818,49.160568,hotel,3.6,3326
Ocean Chateau,Eiffel Tower,Ile-de-France,France,5.393049,49.15718,hotel,5.0,3038
Royal Retreat,Eiffel Tower,Ile-de-France,France,5.394961,49.158155,hotel,4.3,554
Cozy Bistro,Eiffel Tower,Ile-de-France,France,5.39573,49.159956,restaurant,3.9,2728
Urban Lounge,Eiffel Tower,Ile-de-France,France,5.393701,49.160053,restaurant,4.7,2797
Red Diner,Eiffel Tower,Ile-de-France,France,5.394769,49.159017,restaurant,4.4,2624
Mellow Oven,Eiffel Tower,Ile-de-France,France,5.395793,49.159661,restaurant,4.5,2278
Savory Oven,Eiffel Tower,Ile-de-France,France,5.393816,49.158442,restaurant,4.2,2166
Savory Lounge,Eiffel Tower,Ile-de-France,France,5.394616,49.159456,restaurant,3.9,796
Blue Cantina,Eiffel Tower,Ile-de-France,France,5.395019,49.160279,restaurant,4.7,443
Classic Lounge,Eiffel Tower,Ile-de-France,France,5.393548,49.159414,restaurant,3.8,2740
Spicy Grill,Eiffel Tower,Ile-de-France,France,5.392755,49.157588,restaurant,5.0,1651
Bella Room,Eiffel Tower,Ile-de-France,France,5.394283,49.157379,restaurant,3.8,313
Vibrant Eatery,Eiffel Tower,Ile-de-France,France,5.393244,49.159631,restaurant,3.9,2096
Mellow Plate,Eiffel Tower,Ile-de-France,France,5.394174,49.159372,restaurant,4.4,757
Louvre Museum,Louvre Museum,Ile-de-France,France,7.323689,50.35013,place,4.5,319558
Sunset Retreat,Louvre Museum,Ile-de-France,France,7.323102,50.349785,hotel,4.2,3086
Golden Suites,Louvre Museum,Ile-de-France,France,7.323033,50.35053,hotel,4.5,3061
Pearl Haven,Louvre Museum,Ile-de-France,France,7.325221,50.350893,hotel,4.2,311
Crystal Hotel,Louvre Museum,Ile-de-France,France,7.325167,50.351723,hotel,4.7,1339
Heritage Inn,Louvre Museum,Ile-de-France,France,7.32476,50.350318,hotel,4.4,1925
Golden Haven,Louvre Museum,Ile-de-France,France,7.324878,50.349557,hotel,4.8,4418
Prestige Residences,Louvre Museum,Ile-de-France,France,7.324139,50.348545,hotel,3.8,3458
Summit Haven,Louvre Museum,Ile-de-France,France,7.32289,50.351903,hotel,4.5,4186
Sapphire Boutique,Louvre Museum,Ile-de-France,France,7.322753,50.349238,hotel,3.6,1336
Grand Residences,Louvre Museum,Ile-de-France,France,7.325276,50.349111,hotel,4.9,4610
Royal Haven,Louvre Museum,Ile-de-France,France,7.325486,50.351034,hotel,4.3,4522
Diamond Villa,Louvre Museum,Ile-de-France,France,7.32361,50.349742,hotel,4.9,2972
Little Brasserie,Louvre Museum,Ile-de-France,France,7.32469,50.351118,restaurant,3.9,99
The Rustic Brasserie,Louvre Museum,Ile-de-France,France,7.322969,50.348172,restaurant,4.9,2327
Modern Cantina,Louvre Museum,Ile-de-France,France,7.325248,50.351425,restaurant,4.4,1114
Crispy Grill,Louvre Museum,Ile-de-France,France,7.322703,50.349871,restaurant,4.3,2294
Blue Eatery,Louvre Museum,Ile-de-France,France,7.325508,50.349638,restaurant,4.3,1403
Gourmet House,Louvre Museum,Ile-de-France,France,7.322658,50.349007,restaurant,4.3,2401
Modern Steakhouse,Louvre Museum,Ile-de-France,France,7.323323,50.349045,restaurant,4.9,655
Green Diner,Louvre Museum,Ile-de-France,France,7.322314,50.351591,restaurant,4.4,2573
Classic Grill,Louvre Museum,Ile-de-France,France,7.325388,50.34951,restaurant,4.4,896
Hidden Eatery,Louvre Museum,Ile-de-France,France,7.323887,50.350685,restaurant,5.0,255
Mellow Eatery,Louvre Museum,Ile-de-France,France,7.322981,50.348788,restaurant,3.8,2644
Green Spoon,Louvre Museum,Ile-de-France,France,7.321705,50.350023,restaurant,4.5,2677
Notre-Dame de Paris,Notre-Dame de Paris,Ile-de-France,France,6.776841,48.420922,place,4.5,196333
Emerald Plaza,Notre-Dame de Paris,Ile-de-France,France,6.778638,48.420869,hotel,4.1,4786
Pearl Palace,Notre-Dame de Paris,Ile-de-France,France,6.776971,48.421888,hotel,3.7,4660
Oasis Manor,Notre-Dame de Paris,Ile-de-France,France,6.775213,48.421927,hotel,3.8,3670
Tranquil Haven,Notre-Dame de Paris,Ile-de-France,France,6.7763,48.421378,hotel,4.3,4392
Prestige Palace,Notre-Dame de Paris,Ile-de-France,France,6.776642,48.42012,hotel,4.5,2937
Pinnacle Resort,Notre-Dame de Paris,Ile-de-France,France,6.778453,48.42241,hotel,3.9,4484
Prestige Palace,Notre-Dame de Paris,Ile-de-France,France,6.775853,48.419972,hotel,4.9,628
Lunar Boutique,Notre-Dame de Paris,Ile-de-France,France,6.778516,48.419895,hotel,3.8,4023
Silver Suites,Notre-Dame de Paris,Ile-de-France,France,6.775844,48.420829,hotel,4.2,1392
Silver Haven,Notre-Dame de Paris,Ile-de-France,France,6.775158,48.419811,hotel,4.2,3124
Solar Resort,Notre-Dame de Paris,Ile-de-France,France,6.776375,48.422181,hotel,4.9,4710
Sapphire Retreat,Notre-Dame de Paris,Ile-de-France,France,6.778171,48.420798,hotel,4.4,4506
Classic Cantina,Notre-Dame de Paris,Ile-de-France,France,6.778234,48.419806,restaurant,3.8,166
The Rustic Oven,Notre-Dame de Paris,Ile-de-France,France,6.778513,48.420217,restaurant,4.1,514
Vibrant Bite,Notre-Dame de Paris,Ile-de-France,France,6.776593,48.420441,restaurant,4.1,1371
Hidden Kitchen,Notre-Dame de Paris,Ile-de-France,France,6.777758,48.419191,restaurant,4.2,807
Signature Lounge,Notre-Dame de Paris,Ile-de-France,France,6.776002,48.419425,restaurant,3.9,601
Savory Room,Notre-Dame de Paris,Ile-de-France,France,6.775594,48.419859,restaurant,4.2,878
Red Cantina,Notre-Dame de Paris,Ile-de-France,France,6.776328,48.422088,restaurant,4.9,1335
Signature Brasserie,Notre-Dame de Paris,Ile-de-France,France,6.778571,48.422207,restaurant,3.8,1671
Classic Bistro,Notre-Dame de Paris,Ile-de-France,France,6.778831,48.419548,restaurant,4.5,50
Prime Oven,Notre-Dame de Paris,Ile-de-France,France,6.776942,48.421162,restaurant,4.6,2115
Modern Grill,Notre-Dame de Paris,Ile-de-France,France,6.777447,48.42113,restaurant,4.4,1790
Modern House,Notre-Dame de Paris,Ile-de-France,France,6.775831,48.421274,restaurant,4.1,2676
Palace of Versailles,Palace of Versailles,Ile-de-France,France,7.773969,50.66448,place,4.9,453308
Oasis Spa,Palace of Versailles,Ile-de-France,France,7.773508,50.662589,hotel,4.4,4184
Pearl Hotel,Palace of Versailles,Ile-de-France,France,7.773982,50.663784,hotel,4.7,552
Sapphire Spa,Palace of Versailles,Ile-de-France,France,7.774713,50.663649,hotel,3.6,1250
Solar Residences,Palace of Versailles,Ile-de-France,France,7.774371,50.663108,hotel,5.0,322
Pinnacle Palace,Palace of Versailles,Ile-de-France,France,7.774714,50.662549,hotel,3.8,1590
Sapphire Inn,Palace of Versailles,Ile-de-France,France,7.774728,50.66307,hotel,4.2,1397
Grand Boutique,Palace of Versailles,Ile-de-France,France,7.773351,50.664023,hotel,4.4,742
Ocean Resort,Palace of Versailles,Ile-de-France,France,7.77492,50.664182,hotel,4.2,2717
Prestige Chateau,Palace of Versailles,Ile-de-France,France,7.772782,50.664685,hotel,4.2,2377
Sunset Manor,Palace of Versailles,Ile-de-France,France,7.775175,50.663743,hotel,4.8,4630
Whispering Spa,Palace of Versailles,Ile-de-France,France,7.77381,50.662617,hotel,4.3,158
Crystal Manor,Palace of Versailles,Ile-de-France,France,7.773948,50.665327,hotel,4.3,118
Little Cantina,Palace of Versailles,Ile-de-France,France,7.773427,50.665447,restaurant,4.6,631
Mellow Bite,Palace of Versailles,Ile-de-France,France,7.773718,50.663348,restaurant,3.8,1907
Red Plate,Palace of Versailles,Ile-de-France,France,7.774932,50.666375,restaurant,4.8,236
Classic Plate,Palace of Versailles,Ile-de-France,France,7.773604,50.664142,restaurant,4.7,2240
Hidden Brasserie,Palace of Versailles,Ile-de-France,France,7.772396,50.664033,restaurant,4.3,165
Cozy Oven,Palace of Versailles,Ile-de-France,France,7.775281,50.663213,restaurant,4.1,2381
Sweet Bistro,Palace of Versailles,Ile-de-France,France,7.775479,50.664707,restaurant,4.1,2399
Modern Bistro,Palace of Versailles,Ile-de-France,France,7.772652,50.662818,restaurant,4.4,60
Urban Steakhouse,Palace of Versailles,Ile-de-France,France,7.775452,50.664185,restaurant,3.8,2217
Green Brasserie,Palace of Versailles,Ile-de-France,France,7.773457,50.663343,restaurant,4.1,2105
Cozy Bistro,Palace of Versailles,Ile-de-France,France,7.772786,50.665922,restaurant,4.3,713
Little Room,Palace of Versailles,Ile-de-France,France,7.772765,50.664059,restaurant,3.9,1684
Arc de Triomphe,Arc de Triomphe,Ile-de-France,France,6.421364,49.251114,place,5.0,305762
Prestige Residences,Arc de Triomphe,Ile-de-France,France,6.420786,49.252252,hotel,4.6,2779
Pearl Manor,Arc de Triomphe,Ile-de-France,France,6.420526,49.252357,hotel,4.6,3720
Sapphire Hotel,Arc de Triomphe,Ile-de-France,France,6.421289,49.251749,hotel,3.9,1565
Prestige Haven,Arc de Triomphe,Ile-de-France,France,6.420676,49.252414,hotel,4.5,4213
Velvet Residences,Arc de Triomphe,Ile-de-France,France,6.421556,49.249217,hotel,4.0,2765
Pearl Retreat,Arc de Triomphe,Ile-de-France,France,6.421478,49.249719,hotel,4.3,3047
Royal Haven,Arc de Triomphe,Ile-de-France,France,6.4225,49.251631,hotel,3.5,2460
Diamond Resort,Arc de Triomphe,Ile-de-France,France,6.423128,49.249179,hotel,4.1,3924
Diamond Palace,Arc de Triomphe,Ile-de-France,France,6.422304,49.252859,hotel,3.9,3426
Ocean Plaza,Arc de Triomphe,Ile-de-France,France,6.420879,49.251206,hotel,4.6,1038
Tranquil Plaza,Arc de Triomphe,Ile-de-France,France,6.419707,49.251655,hotel,5.0,831
Heritage Lodge,Arc de Triomphe,Ile-de-France,France,6.420287,49.250252,hotel,4.2,3018
Gourmet Oven,Arc de Triomphe,Ile-de-France,France,6.419544,49.249279,restaurant,4.5,188
Sweet Cafe,Arc de Triomphe,Ile-de-France,France,6.423159,49.251329,restaurant,4.6,144
Mellow Fork,Arc de Triomphe,Ile-de-France,France,6.420988,49.252681,restaurant,4.9,1624
Mellow Tavern,Arc de Triomphe,Ile-de-France,France,6.420604,49.252272,restaurant,4.2,2708
Prime Bar & Grill,Arc de Triomphe,Ile-de-France,France,6.420757,49.251898,restaurant,4.9,2826
Urban Brasserie,Arc de Triomphe,Ile-de-France,France,6.420265,49.251735,restaurant,4.1,1249
Gourmet Bite,Arc de Triomphe,Ile-de-France,France,6.421312,49.252597,restaurant,4.2,2138
Savory Bar & Grill,Arc de Triomphe,Ile-de-France,France,6.423029,49.249503,restaurant,4.7,1015
Gourmet Diner,Arc de Triomphe,Ile-de-France,France,6.420761,49.252243,restaurant,4.1,2699
Prime Room,Arc de Triomphe,Ile-de-France,France,6.421908,49.252247,restaurant,4.3,1064
Savory Fork,Arc de Triomphe,Ile-de-France,France,6.422048,49.249255,restaurant,4.1,917
Vibrant Spoon,Arc de Triomphe,Ile-de-France,France,6.42173,49.252906,restaurant,4.1,2303
Musee d Orsay,Musee d Orsay,Ile-de-France,France,7.99327,49.940471,place,4.9,269949
Ocean Lodge,Musee d Orsay,Ile-de-France,France,7.993798,49.94184,hotel,3.5,4813
Royal Palace,Musee d Orsay,Ile-de-France,France,7.992776,49.941426,hotel,4.4,3768
Grand Palace,Musee d Orsay,Ile-de-France,France,7.992113,49.940463,hotel,4.3,1047
Velvet Residences,Musee d Orsay,Ile-de-France,France,7.99482,49.94235,hotel,4.3,1925
Tranquil Haven,Musee d Orsay,Ile-de-France,France,7.994843,49.939391,hotel,3.9,989
Sapphire Hotel,Musee d Orsay,Ile-de-France,France,7.993988,49.940669,hotel,3.7,2167
Crest Inn,Musee d Orsay,Ile-de-France,France,7.992572,49.942181,hotel,4.1,1997
Emerald Plaza,Musee d Orsay,Ile-de-France,France,7.991717,49.941936,hotel,3.7,3715
Crest Inn,Musee d Orsay,Ile-de-France,France,7.99288,49.940474,hotel,4.7,1425
Lunar Boutique,Musee d Orsay,Ile-de-France,France,7.994417,49.942248,hotel,4.9,4887
Sapphire Hotel,Musee d Orsay,Ile-de-France,France,7.995037,49.940424,hotel,4.3,4720
Pinnacle Resort,Musee d Orsay,Ile-de-France,France,7.99386,49.940939,hotel,4.2,1996
Little Lounge,Musee d Orsay,Ile-de-France,France,7.993878,49.938829,restaurant,3.9,1787
Blue Plate,Musee d Orsay,Ile-de-France,France,7.991417,49.939582,restaurant,4.1,1084
Little Fork,Musee d Orsay,Ile-de-France,France,7.993061,49.942058,restaurant,4.8,1125
